job|22120103,job|22120103
job|22121103,job|22121103
job|22121703,job|22121703
job|22121603,job|22121603
job|22121503,job|22121503
job|22120903,job|22120903
job|22120703,job|22120703
job|22120603,job|22120603
job|22121003,job|22121003
job|22120803,job|22120803
job|22120203,job|22120203
job|22122003,job|22122003
job|22121203,job|22121203
job|21110103,job|21110103
job|32110103,job|32110103
job|32110203,job|32110203
job|32520106,job|32520106
job|32520103,job|32520103
job|26350103,job|26350103
job|53210103,job|53210103
job|72130102,job|72130102
job|22220203,job|22220203
job|22220103,job|22220103
job|26360103,job|26360103
job|24210103,job|24210103
job|24210101,job|24210101
job|51630103,job|51630103
job|53290104,job|53290104
job|83210101,job|83210101
job|25220203,job|25220203
job|53210101,job|53210101
job|22210104,job|22210104
job|22210603,job|22210603
job|22210703,job|22210703
job|22212903,job|22212903
job|22212703,job|22212703
job|22212603,job|22212603
job|22212403,job|22212403
job|22212503,job|22212503
job|22212203,job|22212203
job|22212303,job|22212303
job|22213003,job|22213003
job|22212103,job|22212103
job|22210403,job|22210403
job|22210503,job|22210503
job|22210303,job|22210303
job|22210903,job|22210903
job|22212003,job|22212003
job|22212803,job|22212803
job|22210803,job|22210803
job|22650103,job|22650103
job|22690103,job|22690103
job|91120101,job|91120101
job|96210101,job|96210101
job|33410104,job|33410104
job|41310103,job|41310103
job|22400103,job|22400103
job|32540103,job|32540103
job|32540201,job|32540201
job|22400603,job|22400603
job|53290113,job|53290113
job|22400803,job|22400803
job|75360101,job|75360101
job|22400905,job|22400905
job|73110102,job|73110102
job|22400903,job|22400903
job|21310101,job|21310101
job|33430103,job|33430103
job|41200101,job|41200101
job|44160105,job|44160105
job|22620103,job|22620103
job|53290103,job|53290103
job|32130101,job|32130101
job|53290111,job|53290111
job|22640103,job|22640103
job|32550101,job|32550101
job|24220103,job|24220103
job|26330101,job|26330101
job|26360104,job|26360104
job|96110101,job|96110101
job|31420103,job|31420103
job|26360105,job|26360105
job|22210201,job|22210201
job|24110101,job|24110101
job|33130101,job|33130101
job|22400301,job|22400301
job|54140101,job|54140101
job|21420201,job|21420201
job|21510101,job|21510101
job|21440201,job|21440201
job|32530204,job|32530204
job|32530104,job|32530104
job|33430201,job|33430201
job|22660101,job|22660101
job|21200101,job|21200101
job|31410101,job|31410101
job|21490101,job|21490101
job|32120102,job|32120102
job|21310302,job|21310302
job|51200101,job|51200101
job|22400501,job|22400501
job|71270101,job|71270101
job|41310201,job|41310201
job|22610101,job|22610101
job|32140201,job|32140201
job|32140101,job|32140101
job|22401001,job|22401001
job|22620201,job|22620201
job|21640101,job|21640101
job|21330102,job|21330102
job|26310103,job|26310103
job|23410103,job|23410103
job|23300103,job|23300103
job|32560401,job|32560401
job|61230101,job|61230101
job|22630101,job|22630101
job|21310201,job|21310201
job|12110202,job|12110202
job|22650201,job|22650201
job|32530501,job|32530501
job|32530201,job|32530201
job|32530101,job|32530101
job|32520301,job|32520301
job|32570101,job|32570101
job|23510101,job|23510101
job|12130201,job|12130201
job|21200201,job|21200201
job|24240102,job|24240102
job|32530401,job|32530401
job|13420101,job|13420101
job|21420101,job|21420101
job|44160101,job|44160101
job|26220201,job|26220201
job|13300101,job|13300101
job|23510201,job|23510201
job|23200101,job|23200101
job|21440101,job|21440101
job|24110201,job|24110201
job|23100101,job|23100101
job|22400701,job|22400701
job|32120201,job|32120201
job|32120401,job|32120401
job|32120301,job|32120301
job|22110101,job|22110101
job|21110101,job|21110101
job|32110101,job|32110101
job|32520101,job|32520101
job|26350101,job|26350101
job|21310401,job|21310401
job|22220201,job|22220201
job|22220101,job|22220101
job|51630101,job|51630101
job|25220201,job|25220201
job|22210102,job|22210102
job|22210601,job|22210601
job|22210701,job|22210701
job|22212901,job|22212901
job|22212701,job|22212701
job|22212601,job|22212601
job|22212401,job|22212401
job|22212501,job|22212501
job|22212201,job|22212201
job|22212301,job|22212301
job|22213001,job|22213001
job|22212101,job|22212101
job|22210401,job|22210401
job|22210501,job|22210501
job|22210301,job|22210301
job|22210901,job|22210901
job|22212001,job|22212001
job|22212801,job|22212801
job|22210801,job|22210801
job|22650101,job|22650101
job|22690101,job|22690101
job|33410102,job|33410102
job|41310101,job|41310101
job|22400101,job|22400101
job|32540101,job|32540101
job|22400601,job|22400601
job|22400801,job|22400801
job|22400901,job|22400901
job|33430101,job|33430101
job|22620101,job|22620101
job|22640101,job|22640101
job|24220101,job|24220101
job|33230101,job|33230101
job|22400201,job|22400201
job|26350201,job|26350201
job|32510201,job|32510201
job|32510101,job|32510101
job|13420201,job|13420201
job|32110104,job|32110104
job|32110201,job|32110201
job|32520201,job|32520201
job|21310602,job|21310602
job|26320101,job|26320101
job|32110301,job|32110301
job|21200301,job|21200301
job|43210102,job|43210102
job|33230201,job|33230201
job|25220101,job|25220101
job|42230101,job|42230101
job|23200201,job|23200201
job|75440101,job|75440101
job|32400101,job|32400101
job|21310502,job|21310502
job|22660201,job|22660201
job|12110101,job|12110101
job|33230103,job|33230103
job|12190104,job|12190104
job|12190102,job|12190102
job|12190101,job|12190101
job|12190103,job|12190103
job|53290105,job|53290105
job|22400203,job|22400203
job|26350203,job|26350203
job|32510203,job|32510203
job|32510103,job|32510103
job|13420203,job|13420203
job|22210203,job|22210203
job|75430101,job|75430101
job|75430103,job|75430103
job|26360106,job|26360106
job|32110106,job|32110106
job|42260101,job|42260101
job|32520206,job|32520206
job|32520203,job|32520203
job|11200301,job|11200301
job|11200304,job|11200304
job|11200302,job|11200302
job|11200303,job|11200303
job|21310604,job|21310604
job|32570201,job|32570201
job|13450101,job|13450101
job|81530101,job|81530101
job|24110102,job|24110102
job|33130102,job|33130102
job|12110102,job|12110102
job|22400302,job|22400302
job|71150101,job|71150101
job|71260101,job|71260101
job|54140102,job|54140102
job|21420202,job|21420202
job|21510102,job|21510102
job|21440202,job|21440202
job|32530105,job|32530105
job|26220103,job|26220103
job|22210105,job|22210105
job|32520204,job|32520204
job|33430202,job|33430202
job|22660104,job|22660104
job|22660102,job|22660102
job|21200102,job|21200102
job|31410102,job|31410102
job|21490102,job|21490102
job|32120103,job|32120103
job|21310303,job|21310303
job|52300102,job|52300102
job|51200102,job|51200102
job|33410201,job|33410201
job|22400502,job|22400502
job|71270102,job|71270102
job|32530301,job|32530301
job|22120201,job|22120201
job|22121401,job|22121401
job|22120401,job|22120401
job|22121301,job|22121301
job|22611001,job|22611001
job|22122101,job|22122101
job|22120501,job|22120501
job|22121801,job|22121801
job|22610201,job|22610201
job|22120301,job|22120301
job|22122202,job|22122202
job|22120101,job|22120101
job|22121701,job|22121701
job|22121601,job|22121601
job|22121501,job|22121501
job|22120901,job|22120901
job|22120701,job|22120701
job|22610301,job|22610301
job|22610401,job|22610401
job|22610501,job|22610501
job|22120601,job|22120601
job|22121001,job|22121001
job|22610601,job|22610601
job|22120801,job|22120801
job|22610701,job|22610701
job|22610801,job|22610801
job|22122001,job|22122001
job|22121101,job|22121101
job|22121201,job|22121201
job|22610901,job|22610901
job|41310202,job|41310202
job|41320101,job|41320101
job|33430301,job|33430301
job|22610102,job|22610102
job|32140105,job|32140105
job|32140102,job|32140102
job|22401002,job|22401002
job|22620202,job|22620202
job|21640102,job|21640102
job|21330103,job|21330103
job|26310104,job|26310104
job|23410104,job|23410104
job|23300104,job|23300104
job|32220101,job|32220101
job|32210101,job|32210101
job|32210201,job|32210201
job|32560402,job|32560402
job|61230102,job|61230102
job|22630102,job|22630102
job|21310202,job|21310202
job|12110203,job|12110203
job|22650202,job|22650202
job|32530502,job|32530502
job|32530202,job|32530202
job|32530102,job|32530102
job|32520302,job|32520302
job|32570102,job|32570102
job|23510102,job|23510102
job|12130202,job|12130202
job|21200202,job|21200202
job|24240103,job|24240103
job|32530402,job|32530402
job|13420102,job|13420102
job|21420102,job|21420102
job|51510101,job|51510101
job|44160102,job|44160102
job|21310403,job|21310403
job|26220202,job|26220202
job|13300102,job|13300102
job|23510202,job|23510202
job|23200102,job|23200102
job|21440102,job|21440102
job|24110202,job|24110202
job|23100102,job|23100102
job|26220101,job|26220101
job|22400702,job|22400702
job|32120304,job|32120304
job|32120202,job|32120202
job|32120402,job|32120402
job|32120302,job|32120302
job|33440201,job|33440201
job|22110102,job|22110102
job|21110102,job|21110102
job|32110102,job|32110102
job|32110202,job|32110202
job|32520105,job|32520105
job|32520102,job|32520102
job|26350102,job|26350102
job|72130101,job|72130101
job|21310402,job|21310402
job|22220202,job|22220202
job|22220102,job|22220102
job|24210102,job|24210102
job|51630102,job|51630102
job|25220202,job|25220202
job|22210103,job|22210103
job|22210602,job|22210602
job|22210702,job|22210702
job|22212902,job|22212902
job|22212702,job|22212702
job|22212602,job|22212602
job|22212402,job|22212402
job|22212502,job|22212502
job|22212202,job|22212202
job|22212302,job|22212302
job|22213002,job|22213002
job|22212102,job|22212102
job|22210402,job|22210402
job|22210502,job|22210502
job|22210302,job|22210302
job|22210902,job|22210902
job|22212002,job|22212002
job|22212802,job|22212802
job|22210802,job|22210802
job|22650102,job|22650102
job|22690102,job|22690102
job|33410103,job|33410103
job|41310102,job|41310102
job|22400102,job|22400102
job|32540102,job|32540102
job|22400602,job|22400602
job|22400802,job|22400802
job|22400904,job|22400904
job|73110101,job|73110101
job|22400902,job|22400902
job|33430102,job|33430102
job|44160104,job|44160104
job|22620102,job|22620102
job|22640102,job|22640102
job|24220102,job|24220102
job|21330101,job|21330101
job|24240101,job|24240101
job|22210101,job|22210101
job|33410101,job|33410101
job|43210101,job|43210101
job|33230102,job|33230102
job|22400202,job|22400202
job|26350202,job|26350202
job|32510202,job|32510202
job|32510102,job|32510102
job|13420202,job|13420202
job|22210202,job|22210202
job|75430102,job|75430102
job|32110105,job|32110105
job|32520202,job|32520202
job|21310603,job|21310603
job|26320102,job|26320102
job|32110302,job|32110302
job|22660202,job|22660202
job|21200302,job|21200302
job|43210103,job|43210103
job|33230202,job|33230202
job|25220102,job|25220102
job|22401101,job|22401101
job|42230102,job|42230102
job|53210201,job|53210201
job|23200202,job|23200202
job|75440102,job|75440102
job|32400102,job|32400102
job|21310503,job|21310503
job|31320201,job|31320201
job|26320103,job|26320103
job|32110303,job|32110303
job|22660203,job|22660203
job|21200303,job|21200303
job|53290107,job|53290107
job|43210104,job|43210104
job|33230203,job|33230203
job|96210201,job|96210201
job|25220103,job|25220103
job|22401103,job|22401103
job|22401102,job|22401102
job|42230103,job|42230103
job|53210202,job|53210202
job|91120102,job|91120102
job|23200203,job|23200203
job|11120301,job|11120301
job|32530601,job|32530601
job|83220201,job|83220201
job|75440103,job|75440103
job|91220101,job|91220101
job|32400103,job|32400103
job|21310504,job|21310504
job|51310101,job|51310101
job|51530102,job|51530102
job|96290102,job|96290102
job|96290101,job|96290101
job|53290112,job|53290112
marital_status|MT01,marital_status|MT01
marital_status|MT02,marital_status|MT02
marital_status|MT03,marital_status|MT03
marital_status|MT04,marital_status|MT04
marital_status|MT05,marital_status|MT05
marital_status|MT06,marital_status|MT06
pos_change_reason|1,pos_change_reason|transfer
pos_change_reason|2,pos_change_reason|retirement
pos_change_reason|abandonment,pos_change_reason|abandonment
pos_change_reason|aboliation,pos_change_reason|aboliation
pos_change_reason|death,pos_change_reason|death
pos_change_reason|demotion,pos_change_reason|demotion
pos_change_reason|dismissal,pos_change_reason|dismissal
pos_change_reason|end_probation,pos_change_reason|end_probation
pos_change_reason|illness,pos_change_reason|illness
pos_change_reason|international_assignment,pos_change_reason|international_assignment
pos_change_reason|leave_wo_pay,pos_change_reason|leave_wo_pay
pos_change_reason|promotion,pos_change_reason|promotion
pos_change_reason|redesignation,pos_change_reason|redesignation
pos_change_reason|regisnation,pos_change_reason|regisnation
pos_change_reason|retirement,pos_change_reason|retirement
pos_change_reason|termination,pos_change_reason|termination
pos_change_reason|transfer,pos_change_reason|transfer
salary_grade|011,salary_grade|011
salary_grade|012,salary_grade|012
salary_grade|013,salary_grade|013
salary_grade|014,salary_grade|014
salary_grade|015,salary_grade|015
salary_grade|020,salary_grade|020
salary_grade|021,salary_grade|021
salary_grade|022,salary_grade|022
salary_grade|030,salary_grade|030
salary_grade|031,salary_grade|031
salary_grade|032,salary_grade|032
salary_grade|040,salary_grade|040
salary_grade|041,salary_grade|041
salary_grade|042,salary_grade|042
salary_grade|050,salary_grade|050
salary_grade|051,salary_grade|051
salary_grade|052,salary_grade|052
salary_grade|061,salary_grade|061
salary_grade|062,salary_grade|062
salary_grade|071,salary_grade|071
salary_grade|072,salary_grade|072
salary_grade|081,salary_grade|081
salary_grade|082,salary_grade|082
salary_grade|099,salary_grade|099
